town_id,pipe_id,age,mean_pressure,std_pressure,mean_velocity,std_velocity,mean_flow,std_flow,burst
3745,56,12,9.954468489900139,0.051773856431098074,-0.05998996413786281,0.005422343682267131,0.4703003036538529,0.04250927495848029,0
3745,58,36,9.954560869229843,0.05171528594755162,-0.05530926550785459,0.016124225100478427,0.10840131652453378,0.03160206907071607,0
3745,60,15,9.975707828982266,0.030526713120884404,-0.41074686148468437,0.24929074006193555,0.8050278761510029,0.4885880181549597,0
3745,62,30,9.953829008661064,0.05434394113352525,0.03181099174815268,0.016992371055352375,0.06234675788564075,0.033303559111845245,0
3745,63,20,9.956272813770576,0.05071429853882553,-0.07068474073614493,0.03708055966006471,0.1385359014197234,0.07267464949515019,0
3745,64,36,9.955792776058395,0.051140143498350776,0.0465639836009335,0.019332678701057218,0.09126132988063584,0.03789035713813273,1
3745,66,66,9.954789870966163,0.051611448272391315,-0.015326546276839692,0.014031005695714343,0.030038688435442565,0.02749954235719636,0
3745,67,63,9.95316522794936,0.05581984075297289,0.011791422674957877,0.0077972028517095645,0.024043294222898613,0.01376712662260334,1
3745,69,16,9.953252546545354,0.055726309754172136,-0.007541656035681303,0.015325589371274746,0.028029622953541323,0.01830376734927491,0
3745,70,32,9.953276262041962,0.055561354430617944,-0.00541381940839154,0.04129258739799861,0.049371626822794966,0.06499745362074956,0
3745,71,47,9.956566187810273,0.050869766810892794,-0.1440114876085565,0.0743174898290804,1.1289996139404275,0.5826230859729566,1
3745,73,33,9.956064007165374,0.0514131080470822,0.024286267664257583,0.021423435673224165,0.04759895768094887,0.041988057699416784,0
3745,74,24,9.954159538062239,0.052212312902997146,0.09127426856553467,0.05388836989518184,0.7155582911085827,0.4224659422511542,0
3745,76,47,9.954634099935213,0.051719258517409314,-0.020205706125857783,0.015122571117492493,0.03960141443280906,0.029638914986843838,0
3745,79,75,9.954705378543668,0.05156230441671012,-0.03947558396923199,0.0035793248832637127,0.07736868738985203,0.0070151633013406855,0
3745,80,71,9.954617372064373,0.05153502488149517,-0.01522899190494316,0.005037284949520316,0.029847490410135097,0.009872637346082212,0
3745,83,56,9.952023281058898,0.058373673482275096,-1.8882187661754895e-17,2.111092758779588e-17,5.551115123125783e-17,0.0,0
3745,85,14,9.953332477832141,0.05174753743675703,0.036189014949314285,0.0016589388180517622,0.07092729994171766,0.003251374796957424,0
3745,86,18,9.953560674788887,0.05175161437394704,-0.03679898719894599,0.0026581891678352514,0.07212279213089018,0.005209817970258077,0
3745,88,76,9.953156427870118,0.05592116451592787,0.028585499522805664,0.035678991041434543,0.05602507560588582,0.06992769774911037,1
3745,89,45,9.953376547082224,0.05556735623032712,-0.014704344765845182,0.019513668801688592,0.028819227965012337,0.03824508188463225,1
3745,91,53,9.953621431854234,0.05175850535202857,0.03349805624511739,0.0018379356200560661,0.06565325655007888,0.0036021928527168578,0
3745,96,46,9.955056135698985,0.05152668657774265,-0.06007072531617843,0.01670888533824227,0.11773336075006517,0.032747951933401104,0
3745,97,48,9.954601787871425,0.051679047966499456,0.04950628391714839,0.018600353750222832,0.09702798081985238,0.03645506436999899,0
3745,98,33,9.968826063050637,0.03752340500395038,-0.07116104657847043,0.032512739592045585,0.13946941915680272,0.06372212220204883,0
3745,100,70,9.95720745909161,0.04980199186336336,-0.12300476063802483,0.06259361255622985,0.24107855834848269,0.12267799879132943,0
3745,101,32,9.956161951692014,0.050758891670029,0.08904150242187485,0.038713157442854,0.17451354667660454,0.07587439816988649,0
3745,104,25,9.953615905244096,0.05279555722649032,0.04605067778713399,0.026368445636668746,0.3610211817593932,0.20671937661617049,0
3745,111,1,9.954726479264917,0.05166068803386287,-0.01080779420867261,0.00844400169751885,0.021182330124777448,0.016549503818965954,0
3745,113,78,9.95602930283076,0.05116344851795199,-0.04008586917653569,0.01397842831618351,0.07856479294865348,0.027396495297933872,1
3745,119,10,9.953727140106164,0.0526624211710979,-0.007574053453423411,0.00230131611292605,0.014844481448803402,0.0045103780368386795,0
3745,120,45,9.954326812177161,0.0518343649471385,-0.01782081983701157,0.01646843028757533,0.03492724617006968,0.03227668109264897,1
3745,121,53,9.953329285207744,0.05570224333838616,0.03600119094949634,0.05069263678488213,0.07055918135131119,0.09935312854228474,0
3745,122,12,9.953587420496227,0.05522464962176635,-0.017112135559906982,0.0220991204707791,0.033538287052045146,0.043312340727550046,0
3745,125,9,9.95543482721116,0.051373872336105506,-0.05571947625560678,0.02439488816667818,0.10920529366472083,0.04781184435293473,0
3745,126,54,9.955015217057401,0.05156292455879481,0.06374860191018601,0.020197290101303358,0.12494167677350926,0.039584919761740375,1
3745,128,13,9.954538550798972,0.05331798426601533,-9.441093830877448e-18,9.055579081735062e-17,8.789265611615822e-17,1.5529624189931014e-16,0
3745,129,57,9.953466623077448,0.0517592272883494,0.03349805624511746,0.0018379356200560722,0.065653256550079,0.0036021928527168704,0
3745,131,55,9.956339061038499,0.05060670261513089,-1.4161640746316172e-17,7.884867866654075e-17,7.979727989493313e-17,1.3521944168471603e-16,0
3745,132,59,9.956712990090779,0.05025539516562165,-0.07831916761265749,0.03925711151290019,0.15349870949040226,0.07694050050880673,0
3745,133,43,9.953470080589849,0.054793118486519826,0.03465092136507464,0.02877261948097703,0.06791277121965683,0.05639181433632351,1
3745,136,18,9.955648145200682,0.05120420598592463,0.02506654392884487,0.022602338986705033,0.0491282308245616,0.04429860494793002,0
3745,140,53,9.955546862440244,0.0512383468160941,0.02440174080621135,0.006269286511465069,0.04800042887649403,0.011584141043882425,0
3745,143,37,9.953153364731506,0.05590359510190675,-0.018394581735297646,0.020168535229369136,0.036051769241832295,0.0395285627310414,0
3745,144,33,9.953624371684548,0.05275455137449632,-0.018396536255222213,0.01677935209380501,0.03605559992971164,0.032886060602971647,0
3745,147,25,9.952926821834902,0.05397421805062258,0.045290855470085795,0.06859353572166298,0.0887661102420979,0.13443732273474057,0
3745,148,78,9.967133136698223,0.04123590765762006,-0.02175448029405098,0.08681319289100228,0.09790251600643862,0.1455429445528878,0
3745,156,47,9.953126241028217,0.055921417618712776,-0.018038858217376722,0.02638298737996911,0.03535458230023585,0.05170834469737558,1
3745,159,18,9.960181173324928,0.05348535580930932,1.0271626370065257e-33,1.0969559753090984e-16,1.0408340855860843e-16,1.8811954371653003e-16,0
3745,160,38,9.959289523442166,0.05458888758320042,0.15107451789449064,0.09952573752874234,0.29609282427998135,0.19506172929847962,0
3745,165,57,9.953373519099149,0.05174863832896149,-0.025539574959327748,0.0018026785055395161,0.050055330217230604,0.0035330919960094506,0
3745,169,25,9.968175988774773,0.03813651564243722,9.44109383087745e-18,1.2525026339023832e-16,1.2027416100105862e-16,2.147946037005503e-16,0
3745,170,25,9.967832296580857,0.03844480972754908,0.08954899082110253,0.04425221604557483,0.17550817949430841,0.08673046793194493,0
3745,171,70,9.955429573457538,0.05131117531025771,0.06111255279956024,0.014040308901721027,0.11977525137640142,0.027517775826213956,0
3745,173,70,9.955288481979384,0.05123148706464624,0.05978719863663634,0.003431455545790532,0.11717767328884177,0.006725352349983411,1
3745,177,73,9.95323508964789,0.0532859533102452,0.010688361563968365,0.00881258009876713,0.020948252600820668,0.01727188520607997,0
3745,187,71,9.96609593987978,0.04018840865470115,0.19201568534613137,0.0974665942951158,0.37633392694259005,0.19102598889606903,1
3745,188,64,9.968030844329688,0.03822722915806904,-0.10246669452502881,0.05326518430502083,0.20082574744828166,0.1043950963833756,1
3745,189,73,9.957620226160866,0.05679648247366188,0.11586457513629238,0.08517411140883781,0.22708442008773744,0.16693379898914287,1
3745,192,38,9.953367867868476,0.05479172359424045,0.012478225318534897,0.0065383776319634015,0.024456228807212405,0.012814647541084096,0
3745,193,2,9.953188722088811,0.05562656237259283,0.0017409483246723265,0.04204191086990864,0.054676086601336556,0.061738762437867904,0
3745,194,11,9.95327537489252,0.05542566503470156,-0.017117121594167405,0.011850109277632137,0.03466184185583188,0.021527605900437428,0
3745,197,29,9.955723534782441,0.05113886836641643,0.007900611258541603,0.005417846227709548,0.017243175469058968,0.007429364722409951,0
3745,198,40,9.955908743169049,0.05109163314241917,-0.056107367808603516,0.011703821011955384,0.10996552713785601,0.022938464187041006,0
3745,199,59,9.955233062764794,0.05134391803565712,0.016874863952518627,0.004926786398726229,0.033100763301433224,0.00956134834680472,0
3745,200,31,9.955050881945361,0.05146398955189485,0.04423768884704162,0.015603513297270617,0.08670199589508176,0.03058151953928946,1
3745,202,61,9.952897452937702,0.051758901486803385,0.04739929805747609,0.0024609516720103843,0.09289847306035019,0.004823249752092507,1
3745,204,24,9.955451634507938,0.05123694871132403,-0.07757450019381801,0.018211784169105055,0.15203922656590632,0.035693502021126866,0
3745,207,5,9.954979899044574,0.051249981189446715,0.044530408192267036,0.0028623177504464524,0.08727570017596992,0.005609892115017763,0
3745,208,21,9.953117959956083,0.05175300267350012,-0.0361890149493143,0.0016589388180517659,0.0709272999417177,0.003251374796957432,0
3745,215,50,9.952427628577865,0.053569374115169294,0.035704651918615715,0.021114149750237673,0.06997799082105903,0.041381884376983494,0
3745,223,3,9.956716167088274,0.05032128096038431,0.03672148251999493,0.013708089674009397,0.07197088974784528,0.026866655234970692,0
3745,226,49,9.95230077921298,0.0536471668194052,1.88821876617549e-17,1.384336098479626e-16,1.3646491344350883e-16,2.3740303262665376e-16,0
3745,227,60,9.952729528938892,0.051759913194873344,0.009554443913687113,0.0006239804084978152,0.01872587331242752,0.0012229469537445548,0
3745,229,61,9.954874230285853,0.051250453451268274,1.88821876617549e-17,1.384336098479626e-16,1.3646491344350883e-16,2.3740303262665376e-16,0
3745,230,11,9.961014171933318,0.045977933482102384,-0.34703023422868945,0.16474327809430564,2.7205954675977373,1.2915295887596994,0
3745,231,68,9.953587420496227,0.05522464962176635,0.04558413143191794,0.04828061253749809,0.3573636217711515,0.3785030890299896,0
3745,232,60,9.957874584961878,0.04937980776536563,-0.134438997484583,0.07570998311245518,1.0539546447238708,0.5935397455079101,1
3745,233,28,9.95604778918544,0.05048607832885561,0.1647649423614893,0.06716983344748433,1.2916994290251729,0.5265879638489815,1
3745,234,30,9.960080657454315,0.04691686346181529,-0.14216824500918224,0.07560455914925436,0.2786373094177006,0.14817831464191616,0
3745,235,3,9.961112285318215,0.04583532931835138,-0.15097537080344942,0.07572994682101286,0.29589850466463735,0.14842406349737033,0
3745,236,31,9.960290759655035,0.04629537044456638,0.05504453621416985,0.03883241129358808,0.017261195246936742,0.01217730004373122,0
3745,237,32,9.95368262719597,0.05505267628619866,-0.015688933700598137,0.030266580827558065,0.035415033470536504,0.05665789272491805,0
3745,238,60,9.95374428591251,0.05493774405968373,-0.02455114524850359,0.029705217807201343,0.0481180945486411,0.058219625380694286,0
3745,239,15,9.953382528907598,0.054986333497448525,0.05538882217440915,0.03956535861205263,0.017369158499771633,0.012407142052400531,0
3745,240,4,9.954007474065378,0.05432390244034728,0.07232724427318994,0.030339343191771374,0.14175506450527547,0.0594624555990644,0
3745,241,50,9.953769854900088,0.05450861525672357,0.027864754497290128,0.030057936728040822,0.05461247847723116,0.05891092357514748,1
3745,242,41,9.951654331107875,0.05447592037094199,0.27789056109937366,0.02564985936797566,0.08714258602804426,0.008043436479952086,0
3745,243,35,9.95345400374856,0.05515686332446444,0.03530468288188815,0.02077895496228543,0.06919408653753241,0.04072493194826204,0
3745,244,51,9.953421443453193,0.05517477482661102,2.3602734577193624e-17,1.4434379645174324e-16,1.4456028966473392e-16,2.475385497504789e-16,0
3745,245,10,9.950636854771272,0.05701924562912152,0.22065426801180096,0.12986846851428405,0.0691940865375324,0.040724931948262065,0
3745,246,47,9.9539270589029,0.051760648252556454,0.0029917785893248936,0.0008666758887885651,0.005863624021307509,0.001698608840347175,0
3745,247,32,9.953925104131947,0.05176076454653927,0.00031844330294357914,0.00010146850035614208,0.0006241209851648222,0.0001988693742970405,0
3745,248,55,9.953868215229836,0.05176448527199766,0.016708345539883353,0.0048743809802849645,0.005239503036142727,0.0015285375733076762,0
3745,249,58,9.95392633171182,0.051760684005874136,0.002322137155648695,0.000670458885988797,0.0045511854571112864,0.0013140406991381333,0
3745,250,38,9.953924376940865,0.051760800299856954,-0.0003184433029435602,0.00010146850035613628,0.0006241209851647851,0.00019886937429702917,0
3745,251,40,9.95388540190391,0.05176307475924935,0.01650362786620195,0.004792213164751054,0.005175306442276183,0.0015027708977301644,0
3745,252,66,9.95388609360139,0.051749908118217926,0.03567757747010076,0.010057961297819823,0.0699249272730938,0.019712723288318516,0
3745,253,79,9.953857082445754,0.05172530036551429,-0.008636743603187693,0.009450330731807354,0.016927261074140186,0.018521820593959917,0
3745,254,65,9.95046829037609,0.05173257452994657,0.2769645067080531,0.019004551853271753,0.08685218834723406,0.0059595611605028145,0
3745,255,10,9.965834460618996,0.041862741849188874,0.17168842784704905,0.0709210465289556,0.3364942824634783,0.1389990400784607,0
3745,256,75,9.963429607118968,0.04372344154155332,0.13661982369936235,0.05536381499374495,0.2677628895696944,0.10850822873954794,0
3745,257,5,9.962829949866482,0.043933262452497526,0.219178775923042,0.12444720469109208,0.06873139289378394,0.03902489957859734,0
3745,258,35,9.966614703717063,0.04125556337753564,0.18088552446884928,0.07561399924435329,0.3545197863795428,0.1481968164015661,0
3745,259,38,9.964209850217035,0.043116263069900074,0.14579223877475286,0.05915688351213382,0.28574001981635466,0.1159423108465093,0
3745,260,37,9.962813855657348,0.04398661863642764,0.2193330355881027,0.12459201670256474,0.06877976656318828,0.039070310596221416,0
3745,261,62,9.953424844803791,0.0552110583581112,0.026087472946484353,0.037375783228847353,0.0511291622882872,0.0732532618348958,1
3745,262,72,9.953340765244246,0.05537247732074396,0.022530941002558962,0.03631896470331935,0.04415867115189121,0.07118199007883744,1
3745,263,45,9.953290396500169,0.05537614674905558,0.02222832464953374,0.01838458411826965,0.006970491136395984,0.005765147966084481,0
3745,264,48,9.961263235328518,0.04562198676934937,-0.08304445714737196,0.04401060876417376,0.16275986314737698,0.08625693881986386,0
3745,265,5,9.961967558640577,0.044947062132801696,-0.11838664731682329,0.0590174407244022,0.2320274606837227,0.11566901519466573,1
3745,266,24,9.959139006967273,0.047117802544950516,0.22088868855907115,0.12899222663239834,0.06926759753634582,0.040450154772414426,1
3745,267,28,9.960752268119162,0.046139984889371294,0.1532978377210824,0.0797756321305864,0.30045033642635793,0.15635325239139855,0
3745,268,70,9.959573139661646,0.04742508410601223,0.11808178756696726,0.06641927817381736,0.23142996227298998,0.13017596835793374,0
3745,269,22,9.958491291795513,0.047717113019841106,0.22010031346322015,0.124756248944462,0.06902037415336809,0.039121811525981286,0
3745,270,32,9.97255370898354,0.03331132166621835,-0.22920566652962937,0.13511473173055494,0.44922303304075933,0.2648130411236677,0
3745,271,38,9.975293848722902,0.030045460883509668,-0.26436054445432383,0.14846942357146078,0.5181235149817999,0.2909870675556054,0
3745,272,23,9.970729277322844,0.03417752689312617,0.2197179870293411,0.12816881603625824,0.0689004819410407,0.04019194474747989,0
3745,273,13,9.953669210628583,0.051725225448898765,0.06934589621983425,0.004356406966969905,0.1359118834209829,0.0085381761301662,0
3745,274,56,9.95344910965201,0.05174207420164134,0.02492960270969605,0.004214532659418415,0.04885983802805812,0.008260114912423143,0
3745,275,49,9.950087221044706,0.051710763487689305,0.27760183443836395,0.01932117643694991,0.08705204539292483,0.006058850193252295,0
3745,276,78,9.951993683267828,0.058432480802613,0.044209398096788914,0.06641572736388433,0.08664654850223175,0.13016900908143755,1
3745,277,39,9.951876602613792,0.05867014193547454,3.77643753235098e-17,1.5994227249737652e-16,1.6884641832840922e-16,2.7428874084680717e-16,0
3745,278,38,9.94760623458777,0.0683810825857207,0.2763087381049303,0.41509829602427717,0.0866465485022316,0.13016900908143755,0
3745,279,21,9.952049573404533,0.05831447330648558,0.02774212823882366,0.04414642335344884,0.054372141749990506,0.08652312352048275,1
3745,280,72,9.95200583197305,0.0584039002127474,-0.016866988305852277,0.022582260113707637,0.03305781990358644,0.0442592521153212,0
3745,281,28,9.948404480698196,0.06638502763836532,0.27880697840422436,0.4149984249173072,0.08742996165357686,0.13013769090173252,0
3745,282,72,9.953769817634374,0.05487778904326376,0.0035146764852197854,0.0028864684579280645,0.006888458102947322,0.005657225386612806,0
3745,283,72,9.95376818295909,0.05487872970733964,4.720546915438725e-17,1.6888742070236703e-16,1.8503717077085943e-16,2.8962898454551516e-16,0
3745,284,59,9.95365293065122,0.05495134234992814,0.021966728032623107,0.01804042786204991,0.006888458102947151,0.00565722538661265,0
3745,285,67,9.956793323548268,0.05019770377693632,0.11888108991507178,0.05930012990443767,0.23299652487403155,0.11622306123020262,1
3745,286,65,9.956214784939935,0.05077048186956884,0.11538494084905143,0.05744567311784536,0.22614437889012215,0.11258848833796427,0
3745,287,21,9.956442435943401,0.05052761554285104,0.021850931662627308,0.017916302465813487,0.006852145983909447,0.005618301401656108,0
3745,288,71,9.954321793892014,0.05183252819491389,0.0247621226797592,0.018502022785982175,0.04853159183693586,0.036262344291709395,0
3745,289,46,9.954275819934072,0.051884007500392626,-0.010385799264946753,0.009570567850863467,0.025291308137201818,0.011248514633414463,0
3745,290,76,9.952211754086926,0.05330709858519797,0.219674512154412,0.1281525976842698,0.06888684882945327,0.04018685889955546,1
3745,291,20,9.954355732559332,0.05179827450050775,0.02466071072451752,0.01668607382715855,0.04833283328611105,0.032703243369461885,1
3745,292,23,9.95430975860139,0.051849753805986484,0.015808312247376454,0.016625527934191264,0.03098290754562923,0.03258457872172985,0
3745,293,1,9.953997171661914,0.05181571692644857,0.05532749048213156,0.0036959228506598897,0.017349925740481786,0.0011589896169646112,0
3745,294,41,9.96838225208222,0.04026662697815209,0.1618040745764423,0.11755670967162175,0.3171218157042662,0.23040085558334686,0
3745,295,54,9.967329605871864,0.04176316570029909,0.15283066184610272,0.11765324815918543,0.29953471262569276,0.23059006256433096,1
3745,296,63,9.967734342545068,0.04077277172163317,0.05608382956462252,0.039756497682749616,0.017587103078573422,0.012467080586640908,0
3745,297,79,9.968117635109403,0.04064084130242826,0.12329782478008024,0.08810875943760602,0.241652938400961,0.17268545211513536,0
3745,298,43,9.967064988899047,0.04213738002457527,0.11976166323058275,0.08639205542949922,0.23472237145364674,0.16932086260462573,0
3745,299,37,9.967397492824823,0.04159351912738647,0.022101009684358786,0.018119870278670253,0.00693056694731405,0.005682137415280434,0
3745,300,47,9.954015580188411,0.05416841379556743,-0.05825016385192997,0.039679438482349554,0.1141652197211387,0.07776822438240666,0
3745,301,36,9.954392003925491,0.053773905585635134,-0.09375667211970078,0.055191778762854665,0.18375486633955204,0.1081710527935796,0
3745,302,13,9.951925085650476,0.05568349729556744,0.22191567667356774,0.13020814770236397,0.0695896466184134,0.04083145058190002,0
3745,303,78,9.95473773795806,0.05165448489128861,0.012958088470498536,0.009500988071449524,0.025396718559640662,0.018621104543193732,0
3745,304,28,9.954715264898397,0.05166748667170799,0.009397911917185172,0.006681976702132308,0.0184190843080316,0.013096089142506154,0
3745,305,75,9.9546530955502,0.05171096626137826,0.022251103458208504,0.01808559581154448,0.00697763425160905,0.005671389422659682,0
3745,306,3,9.953193449098187,0.05581505613087796,-0.009349828603151525,0.00528034014946293,0.018324845223562654,0.010349004251698981,0
3745,307,56,9.953220572801474,0.055797233614071934,-0.012866175635867075,0.007676198801016459,0.025216577453298594,0.015044677384407899,1
3745,308,79,9.953138643795757,0.05585105306848856,0.021977168954471937,0.01812052571814346,0.006891732229735854,0.005682342951914908,1
3745,309,44,9.953197779826702,0.0558124504536025,-0.010044270507768632,0.005760954233581746,0.0196858905388292,0.011290965765386305,0
3745,310,20,9.953224903529993,0.05579462793679647,-0.013575729274709078,0.008161571835770853,0.026607240444191563,0.01599596602456192,0
3745,311,60,9.9531678821978,0.055831749290500804,0.022071617293377744,0.01794303342483859,0.006921349905362347,0.005626683855839658,1
3745,312,58,9.95602320994746,0.051285352883437885,0.03710065130127879,0.029959897756066493,0.08683775879046178,0.0345604984150171,0
3745,313,26,9.955931971252415,0.05121638929193787,-0.007086262476275235,0.030823678148488444,0.04678748030114218,0.04066196633270491,0
3745,314,72,9.9503776191231,0.05332982178710799,0.27616821110971307,0.24442220161460732,0.08660248120566157,0.0766473774679528,1
3745,315,7,9.954379116957966,0.05202568228661839,0.07420854475822516,0.057249219940848854,0.14544224869554648,0.11220345731601328,0
3745,316,30,9.954137900827895,0.05228672323565175,0.02978446147152372,0.02035256930739718,0.06332281232846375,0.03144848377611978,0
3745,317,24,9.949139923974954,0.06354117063573685,0.27765052054188427,0.4158807129731777,0.0870673126727763,0.13041436407301996,0
3745,318,10,9.977840847273477,0.02703513349664121,-0.26790531188430583,0.15055576126160947,0.5250709487011785,0.2950761067111652,0
3745,319,23,9.98068080143485,0.023668215396117267,-0.27142039758958575,0.15263067618699921,0.5319602088396049,0.29914275824817954,0
3745,320,44,9.978622527651467,0.026075043709519567,0.02196928565799866,0.01787018196954365,0.006889260138426279,0.005603838660287884,0
3745,321,22,9.97698127641201,0.02804624042649384,0.0035447674299820624,0.0029208074173979496,0.006947433719378798,0.005724526739838868,0
3745,322,55,9.976977675029419,0.028048357196407657,5.192601606982598e-17,2.2653707424065513e-16,2.798687207909249e-16,3.593888587563192e-16,0
3745,323,33,9.976893537589971,0.02809861574592922,0.0221547964373872,0.018255046358737287,0.00694743371937858,0.005724526739838898,0
3745,324,13,9.970011974530939,0.03609178329911167,0.15954398393190214,0.08966462745276871,0.31269223597502277,0.17573481716515754,1
3745,325,60,9.968880350006595,0.03734784061644085,0.15600191168233404,0.08761817812088946,0.30575008457321706,0.17172395569846607,0
3745,326,26,9.969148884113432,0.0370201682258566,0.022137951559800233,0.01830368674255773,0.0069421514018056215,0.0057397796826331475,0
3745,327,24,9.97092412100215,0.03508834362687034,-0.07095830277661072,0.04482957847654756,0.13907205906103978,0.08786204773244616,0
3745,328,6,9.971569909655816,0.03441552543726098,-0.10628102659177123,0.05894942744295513,0.20830150424779845,0.1155357151194917,0
3745,329,12,9.968237118594978,0.03695984710047465,0.2207670238447529,0.12895535629528726,0.0692294451867586,0.04043859275134083,0
3745,330,27,9.954589161142138,0.0536044905771499,0.047807375040720745,0.04051267818089999,0.09369826820897313,0.07940130121815935,0
3745,331,79,9.954360416122269,0.053946787387106926,0.038983612372017896,0.04032404207687647,0.07640446614516545,0.07903159097463233,0
3745,332,60,9.954233032185787,0.053699062488503334,0.05514851667939235,0.03906493780986138,0.017293802063807536,0.012250217100964056,0
3745,333,53,9.95363115976545,0.05175739180474957,0.04492956382848615,0.001885082871123037,0.0880580102657359,0.0036945973357495714,0
3745,334,61,9.953528809458895,0.05175590893120542,0.03599974414744116,0.0020052667231432314,0.07055634574599097,0.0039301471602564385,0
3745,335,26,9.953257472302603,0.051756590410105635,0.05581137300653085,0.003555855301054137,0.0175016645197448,0.0011150663961003668,0
3745,336,31,9.95401286107401,0.0540354007621555,-0.08159781574880666,0.06224368067898287,0.15992457270004493,0.12199216295823403,0
3745,337,39,9.954413511995426,0.053492752412824085,-0.08517858849720487,0.06417791159852985,0.1669425736902482,0.1257830861646103,0
